book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2270,214,10,6112,346,7,4,2017,67,1
107,61,3,29422,109,8,3,2020,96,7
1234,208,9,7539,146,10,19,2015,161,6
2098,34,8,22258,405,1,43,2014,130,2
533,214,6,4470,270,5,16,2002,160,7
1497,450,4,11285,115,8,11,2013,126,2
2357,110,6,18760,342,2,33,2016,68,6
621,428,7,24789,296,10,40,2003,99,4
2386,18,10,17484,240,10,41,2001,22,3
2310,14,8,12285,327,2,5,2000,58,5
1052,285,9,6893,286,10,47,2009,176,3
381,96,5,10522,616,3,47,2016,59,5
1085,136,10,14721,192,3,17,2003,153,3
994,402,6,5597,439,7,35,2001,58,6
1128,295,2,5433,212,8,24,2021,132,2
255,95,9,20779,397,6,8,2006,6,5
577,5,8,6765,561,8,20,2002,43,3
1316,320,8,25556,98,2,29,2011,34,3
808,49,8,2642,490,9,50,2006,61,1
512,301,10,12081,224,9,10,2000,108,7
2119,49,5,15938,387,5,10,2006,94,6
867,378,9,3932,203,3,23,2004,172,6
802,439,2,20300,540,10,3,2019,71,6
1851,287,4,18567,682,8,47,2021,56,6
2593,303,3,28906,622,7,31,2020,100,3
2242,68,3,12572,359,10,4,2017,94,3
2585,133,2,28554,500,3,44,2007,20,5
1782,280,6,16581,521,10,3,2020,62,5
2015,321,3,8959,570,9,8,2008,129,6
2859,392,5,11568,548,5,1,2015,90,5
2488,96,4,2951,279,4,28,2008,87,5
947,175,1,1191,220,6,46,2020,33,2
172,179,8,11281,98,3,21,2006,199,7
2436,370,2,9722,381,2,3,2007,176,3
1716,376,6,13978,147,2,44,2004,105,7
843,242,4,25863,421,8,19,2015,86,6
1649,110,9,16895,201,4,35,2005,89,4
2099,318,8,3899,126,7,35,2006,153,6
2186,72,2,18849,695,10,12,2011,143,6
2684,201,3,25835,213,1,41,2016,191,3
917,35,2,12258,237,7,22,2015,154,2
1161,403,7,19769,449,10,8,2008,109,6
1847,424,3,9824,461,9,31,2019,8,6
277,337,3,1218,682,6,10,2016,74,7
1362,12,10,27264,455,7,22,2010,82,3
1761,317,10,10766,685,1,36,2007,28,3
2775,438,1,8255,379,1,4,2020,53,6
53,123,2,14956,207,10,12,2002,102,4
543,417,6,26168,552,9,24,2005,24,2
1039,25,5,619,355,6,44,2011,39,2
1107,139,6,2227,601,3,1,2008,92,2
2931,201,9,26794,525,2,47,2005,57,4
1681,146,4,26715,669,2,21,2015,151,5
1003,61,9,29700,326,2,45,2002,127,5
2225,204,3,22690,578,1,23,2014,175,1
1838,384,8,21929,443,4,23,2010,81,4
1158,144,10,27882,454,4,19,2011,10,2
1101,183,10,28932,673,2,46,2013,46,4
1674,187,10,9656,386,5,16,2014,184,4
440,438,5,1609,631,9,28,2013,26,7
1439,141,2,24962,578,6,34,2006,178,5
2820,293,10,1105,287,4,11,2016,74,3
1499,133,7,8084,471,1,18,2010,54,5
1509,30,4,27125,242,7,12,2010,161,5
1413,391,1,19236,659,8,11,2013,66,5
2137,295,5,21274,322,3,36,2010,74,7
869,288,2,19080,238,3,33,2018,151,6
1607,135,2,27168,477,2,27,2021,10,7
2491,28,3,27639,485,5,26,2008,110,4
878,383,7,3483,589,6,27,2010,32,5
1968,315,3,21629,644,9,43,2020,11,5
2019,161,2,18562,412,2,24,2003,37,1
2967,121,6,25163,140,1,4,2010,75,4
1273,270,1,2206,459,3,13,2015,148,7
1139,13,4,10464,129,10,31,2003,57,7
77,268,7,7963,685,10,43,2008,115,5
421,316,6,29931,678,6,27,2017,108,1
2240,356,6,700,213,10,32,2014,29,7
2358,117,5,2893,590,4,40,2001,66,6
2366,370,2,3718,358,4,12,2011,169,7
2777,209,4,9320,106,10,12,2011,99,5
775,65,7,27536,119,4,15,2015,60,6
2636,354,3,21124,113,4,26,2011,83,7
1286,262,8,9115,487,6,33,2017,135,5
873,278,5,7497,672,2,11,2003,178,5
1406,378,8,28156,414,7,32,2018,42,3
980,156,1,27999,562,3,31,2006,88,5
2925,74,9,26142,613,5,4,2004,109,6
635,136,9,15750,327,1,41,2021,110,6
574,421,1,1436,488,9,48,2009,21,6
573,171,3,25600,245,3,44,2016,173,5
2393,56,9,29897,249,4,7,2000,19,7
2464,95,3,16952,600,2,37,2012,109,4
1801,331,1,28012,298,8,24,2016,97,7
970,21,8,12257,665,3,46,2018,196,1
1874,322,1,28140,595,2,18,2012,122,7
2613,5,10,24173,624,3,13,2014,134,2
1652,27,6,21234,613,10,27,2010,106,4
1846,139,2,25100,610,4,41,2007,182,7
620,132,5,15928,134,5,9,2008,66,1
1923,188,2,22380,646,4,16,2013,175,3
363,225,4,21973,423,10,33,2004,66,2
1565,31,4,29267,367,3,44,2018,49,2
604,214,1,29155,221,5,35,2003,150,7
1123,412,1,17641,144,4,29,2017,185,3
1525,6,9,18051,311,2,1,2000,154,1
1452,92,5,25604,301,9,38,2011,179,4
1858,379,10,17363,80,7,28,2005,46,7
2158,176,8,11137,168,4,6,2021,64,1
1279,416,2,9160,510,7,17,2016,162,6
168,44,10,24925,118,5,23,2011,44,6
1295,307,4,24151,165,3,45,2012,60,2
1999,220,6,14099,132,9,41,2009,153,6
1881,378,9,22971,587,7,21,2006,136,2
2272,65,6,165,500,2,17,2021,200,7
2998,266,4,17923,103,8,50,2011,154,1
1981,52,8,13644,565,4,25,2015,111,7
251,435,7,22370,129,5,32,2003,56,6
1138,119,8,16019,481,8,25,2007,175,7
2107,202,8,551,249,6,31,2008,133,2
1844,38,10,14876,317,4,19,2013,196,6
1628,20,5,15886,251,6,50,2005,197,5
515,437,10,17046,622,1,17,2000,131,4
2611,372,9,18032,503,10,15,2005,156,4
1317,214,2,21926,606,8,16,2009,89,5
2108,293,3,26620,112,8,50,2009,91,5
342,450,6,12014,647,5,49,2000,50,5
2158,448,2,21629,83,10,19,2004,88,1
1655,164,1,8893,657,9,29,2012,37,4
2912,375,9,13388,621,8,6,2011,37,6
1039,136,6,17932,674,5,5,2020,123,7
1500,205,2,10052,152,4,30,2007,112,6
352,178,3,14169,612,9,24,2002,88,5
243,220,8,16743,635,8,17,2018,126,3
409,213,5,25858,449,6,12,2009,144,6
2142,320,4,27813,690,10,19,2009,184,5
75,40,1,26741,340,4,18,2015,151,1
376,298,7,9197,244,9,3,2006,185,1
704,199,4,27622,648,2,16,2020,47,3
1223,149,10,19398,698,4,49,2008,67,7
2037,402,9,14267,673,10,38,2013,97,4
2397,354,10,14757,221,1,28,2016,163,6
2925,175,9,28544,441,8,9,2018,111,2
2363,50,10,12987,454,4,49,2004,123,7
213,430,6,6313,175,9,20,2003,27,3
1566,346,2,18398,143,8,32,2010,189,4
755,269,8,10134,543,10,45,2000,68,2
2403,229,9,1057,494,3,7,2004,81,5
373,23,6,17633,224,9,34,2004,189,5
1295,211,2,3570,133,7,12,2004,50,2
2306,138,5,19622,587,2,35,2010,13,5
1532,240,9,22393,500,5,22,2018,172,5
219,95,9,13881,574,1,40,2011,83,5
1294,346,3,17040,495,9,32,2015,24,5
1840,232,10,1138,300,6,2,2016,99,6
1525,69,4,23404,433,5,15,2013,2,5
2058,263,5,14217,299,9,26,2000,10,7
2714,8,2,2584,198,1,2,2005,180,3
1125,21,4,860,484,5,5,2001,25,7
705,374,7,7027,195,5,15,2002,99,5
2888,155,8,13119,405,3,5,2008,165,6
1409,1,10,2908,558,5,7,2006,82,1
1775,100,7,16576,390,4,15,2018,194,5
623,26,4,21031,471,8,39,2005,29,3
60,114,3,1857,203,10,34,2021,148,7
271,388,1,23834,175,3,24,2021,187,5
1362,7,5,27374,270,3,10,2005,42,7
14,313,9,10280,458,5,37,2013,154,6
1374,267,10,22916,199,10,12,2003,27,7
603,281,6,22296,507,9,40,2019,1,6
229,234,5,20263,414,9,47,2002,135,2
2261,262,1,8932,140,4,11,2011,7,4
216,106,1,28447,366,1,41,2004,198,5
2750,377,9,21033,134,7,13,2013,188,2
605,345,6,27205,186,9,31,2002,107,3
1325,24,4,28627,533,10,10,2008,135,2
602,301,7,17135,563,8,21,2003,94,4
1737,348,1,7622,272,10,5,2004,170,2
117,158,5,15093,684,7,29,2021,146,3
2278,414,1,23174,441,5,12,2019,175,4
2609,173,3,2612,411,5,27,2000,146,7
2907,382,1,9639,409,9,1,2019,85,7
1581,398,7,5711,550,9,20,2008,192,1
2059,112,9,12683,291,3,17,2011,20,5
1823,304,7,18993,567,3,47,2016,135,4
1636,283,2,18291,278,7,6,2015,63,6
173,346,3,7027,364,6,4,2008,76,4
698,217,7,23221,313,2,10,2003,111,6
2052,175,3,2131,289,2,36,2016,7,4
1502,328,10,13434,548,9,8,2010,69,1
629,159,2,1525,252,8,17,2015,153,6
1278,167,2,11008,127,1,11,2015,129,5
734,92,2,25163,509,8,12,2006,80,6
472,215,5,1340,619,5,29,2010,186,2
2529,199,5,28068,476,10,15,2014,166,3
62,270,10,12754,359,8,48,2004,138,5
1102,273,3,3898,263,5,21,2012,28,5
1317,14,10,16242,195,7,20,2020,100,6
2100,316,1,3647,584,3,41,2021,5,4
2675,188,2,21622,299,1,16,2005,26,2
305,442,2,115,307,4,46,2002,159,1
2151,154,9,6111,600,8,18,2001,100,3
1625,4,1,2820,132,3,28,2008,44,6
2029,383,5,26328,695,9,36,2013,187,6
728,46,8,19947,320,2,44,2010,40,6
2923,223,4,27017,235,3,49,2008,52,3
1413,115,10,5936,346,7,27,2020,85,2
2752,42,7,4302,94,3,50,2007,23,5
1245,28,2,8268,470,2,41,2019,176,1
1563,420,9,1182,232,6,8,2008,145,7
2543,349,10,14946,694,10,7,2016,117,6
991,341,7,20997,325,2,17,2004,139,2
1834,177,10,10558,409,4,32,2003,123,4
1306,337,8,11497,630,4,32,2015,189,6
1648,77,4,181,497,9,50,2020,28,3
2105,35,2,7799,362,9,35,2005,85,4
703,292,3,4004,427,4,23,2008,111,6
2623,113,6,1217,307,1,28,2003,63,5
2863,79,4,4345,170,3,13,2016,47,5
1884,219,4,17837,649,7,17,2020,17,3
1790,161,1,16623,195,10,2,2013,104,3
1660,138,1,18709,172,8,35,2013,89,4
301,337,10,15048,633,10,2,2002,99,6
1044,31,3,2768,606,5,39,2016,75,6
1722,273,10,21584,528,7,31,2005,115,7
1148,270,5,25941,631,5,8,2021,41,3
2264,305,10,17077,248,9,23,2014,174,5
879,160,1,26544,395,2,3,2016,182,5
1630,394,9,3053,254,7,29,2003,170,6
581,228,2,23730,431,8,23,2014,8,6
2903,229,7,1099,113,7,37,2016,130,1
1370,178,9,1066,257,10,3,2019,42,3
2022,209,3,12420,154,5,27,2020,121,5
2746,335,7,1207,250,2,50,2017,138,5
1546,3,10,4406,227,8,44,2015,167,3
1680,100,4,1484,326,8,16,2005,141,7
252,91,3,8510,566,5,8,2020,65,7
2510,408,2,14117,138,7,25,2020,50,4
209,183,7,2618,154,9,42,2012,190,1
1624,317,6,1331,687,4,50,2016,73,2
2650,17,1,13708,295,10,38,2013,98,5
2868,105,3,13935,276,10,3,2017,139,3
1716,248,8,10154,364,1,1,2015,114,6
330,234,6,29106,196,2,1,2018,116,4
1423,19,8,10460,347,4,35,2011,8,5
1705,158,3,16103,488,3,32,2019,159,2
1772,286,2,28175,571,1,44,2006,140,1
2045,55,4,6397,239,1,39,2006,81,2
2524,312,6,8181,119,9,8,2010,90,4
1152,17,5,28899,444,1,39,2011,132,2
2348,234,4,6986,109,10,3,2008,158,4
1152,170,1,3760,198,2,29,2013,24,3
2787,51,8,96,568,5,49,2009,68,1
193,311,7,22621,423,8,19,2003,39,7
1660,217,5,13129,534,10,39,2008,177,5
1734,279,8,24646,381,9,31,2010,55,1
2247,171,4,20552,519,3,47,2016,40,5
1008,305,10,20620,144,7,46,2005,84,2
607,281,10,4821,186,2,30,2015,11,6
165,28,9,27525,394,7,43,2015,171,1
2136,85,1,15431,348,5,46,2001,122,3
2750,84,2,26167,405,7,15,2018,156,6
2767,46,5,27217,119,4,15,2005,93,3
2471,348,3,24477,184,4,19,2010,72,4
2889,225,7,3,433,2,5,2003,141,7
2886,105,8,7878,430,7,10,2010,157,3
1775,198,7,18773,205,10,37,2013,38,4
420,138,7,8443,312,5,49,2007,110,6
2696,141,4,22163,287,4,41,2011,119,1
2497,146,1,2882,130,7,38,2019,36,3
2580,354,1,14090,519,5,44,2010,24,5
202,263,7,3739,220,7,4,2000,92,1
2892,373,4,22057,260,2,30,2019,158,1
2383,229,3,28421,99,6,35,2001,109,2
375,310,1,11471,402,7,43,2020,81,6
1170,36,2,27632,448,9,27,2012,19,4
1326,257,10,18886,497,8,15,2008,160,7
1196,92,7,10091,673,7,44,2016,107,3
998,156,10,5759,631,10,31,2011,14,2
715,395,4,19916,264,2,28,2019,36,3
1445,423,10,4103,600,3,10,2020,198,7
776,380,4,9881,630,2,16,2009,26,1
2837,427,6,15946,567,3,48,2014,25,2
1605,162,8,24308,501,4,37,2009,28,3
682,182,1,19160,590,3,40,2006,4,3
2478,417,6,3427,540,9,5,2021,61,2
1743,85,9,20987,253,6,35,2016,172,6
2013,301,9,18742,169,9,31,2013,131,6
574,344,1,15224,643,6,18,2005,12,5
1202,350,10,22590,382,6,20,2005,45,4
1546,164,5,1115,255,2,17,2014,92,4
1810,256,8,26839,317,3,17,2014,169,7
453,240,7,318,397,2,39,2005,8,3
2593,208,2,22343,413,8,23,2000,32,1
1960,323,6,7631,626,4,11,2010,47,3
557,48,4,10588,543,5,26,2019,178,7
21,136,6,1407,572,5,17,2016,135,3
2101,102,2,4061,454,5,22,2020,99,6
462,203,1,27890,418,3,44,2003,50,6
2067,319,2,26709,309,4,47,2001,64,7
512,359,8,18761,209,7,7,2021,104,1
1675,274,4,5241,610,7,20,2013,56,4
1795,65,1,10292,446,4,46,2001,193,2
595,156,6,18588,466,7,30,2001,167,3
2635,385,9,22794,279,1,40,2008,77,4
1940,383,6,60,374,5,9,2014,91,6
800,113,4,13717,389,2,8,2012,15,7
563,205,5,13901,391,2,15,2007,199,3
853,379,10,2424,551,9,25,2003,109,3
62,196,4,2415,535,10,1,2017,140,5
81,189,7,5086,501,3,46,2011,29,5
2227,444,3,17048,669,2,3,2017,183,3
2384,381,4,28719,508,3,44,2004,105,6
2738,20,6,27720,681,10,30,2000,198,5
516,438,2,25272,630,10,20,2000,54,7
717,94,5,29515,385,5,22,2003,47,4
1080,180,10,14667,631,7,5,2000,118,4
1166,87,10,1041,148,7,30,2013,172,4
277,86,6,18464,302,1,4,2002,105,6
2799,256,1,18136,113,5,49,2003,140,1
453,355,7,17080,313,7,14,2011,80,2
496,238,3,23260,301,8,11,2019,112,2
1753,214,6,27969,90,6,27,2020,159,2
69,361,4,15150,209,7,7,2003,9,4
2413,141,9,21606,80,1,47,2001,122,2
928,274,10,11764,637,8,11,2017,177,7
1919,146,10,4140,466,1,47,2008,177,7
1417,211,6,10948,156,10,3,2006,135,4
1711,294,6,26319,528,10,8,2012,188,7
1298,112,2,5387,121,10,29,2007,9,2
2066,377,3,29133,662,10,7,2011,192,1
2886,99,9,2210,447,5,5,2002,148,3
1120,184,9,3540,221,8,20,2011,182,6
2773,165,4,6517,138,6,31,2018,179,3
987,84,1,10446,558,5,30,2016,184,4
1245,52,4,16697,394,9,9,2017,87,5
195,87,1,18702,367,3,49,2004,84,5
269,403,2,29487,309,6,13,2020,171,4
1885,387,10,24153,191,10,16,2002,125,1
2064,366,1,11755,532,7,12,2009,90,7
1839,247,3,12310,126,6,31,2016,187,4
2439,342,8,11613,698,5,32,2006,56,6
863,128,6,8560,169,7,37,2004,131,4
2784,58,8,2252,458,6,10,2017,31,1
962,106,8,22192,394,9,7,2005,107,6
1196,218,6,21381,587,1,24,2011,41,5
2895,91,1,5814,669,1,43,2018,32,3
2960,400,10,25130,593,1,29,2002,187,5
1740,107,3,17512,496,3,50,2007,42,2
2224,324,9,5035,77,1,8,2002,38,5
987,406,3,14109,443,5,50,2001,120,3
1519,190,10,18569,489,1,9,2003,59,6
503,274,2,22685,314,8,12,2013,15,7
1371,398,10,28588,685,2,22,2010,26,6
1861,312,10,10489,489,7,35,2021,31,7
603,147,6,9719,416,6,45,2006,93,4
2622,133,4,24029,257,3,41,2020,177,6
2967,56,7,16510,547,9,15,2008,198,3
518,368,10,29205,215,6,35,2005,127,5
2572,319,10,21942,109,8,25,2013,38,2
2433,26,10,21022,240,6,50,2019,191,2
1819,185,4,21711,262,4,16,2015,108,3
2131,414,5,8560,682,3,24,2016,142,3
799,449,7,15562,586,8,38,2001,176,7
2310,138,5,6292,564,8,18,2008,149,4
2016,101,1,22248,225,5,33,2014,53,5
1167,400,10,23359,433,9,19,2002,96,2
943,329,6,18348,131,2,46,2017,25,5
59,431,1,667,106,9,31,2013,39,4
1508,389,7,15477,211,7,3,2018,140,4
2445,216,4,9838,525,6,13,2012,162,1
1597,79,7,9878,492,8,14,2008,148,5
511,80,5,16342,256,5,36,2015,77,5
1822,422,1,3742,491,2,13,2000,99,1
1634,203,9,8431,313,9,48,2003,138,5
1081,202,5,13335,534,4,46,2015,182,5
1251,258,5,24804,535,1,41,2012,44,6
373,70,7,28939,284,4,6,2005,71,5
1644,244,6,29394,204,8,17,2004,160,4
2287,73,8,16946,88,10,41,2000,71,6
1879,159,6,4625,228,5,36,2016,5,6
1384,348,9,11740,422,5,7,2014,190,7
2807,174,7,17384,82,6,25,2016,146,6
690,439,2,13824,298,2,20,2021,170,7
1527,184,7,29095,431,5,30,2008,153,7
2050,106,2,5833,505,3,50,2014,74,2
1566,250,5,11814,116,5,31,2011,11,2
1847,352,3,15787,312,6,16,2017,128,5
1998,255,3,26782,348,8,13,2019,162,6
505,277,3,28530,525,4,1,2021,136,7
1554,284,6,6921,546,6,10,2011,136,5
2855,136,9,28948,396,2,35,2014,38,2
206,441,4,8554,459,6,14,2006,154,5
180,113,9,4391,183,4,39,2005,192,6
1177,300,8,17948,97,5,18,2005,77,7
2238,429,7,19668,256,5,50,2017,127,6
1539,121,7,17953,322,8,43,2019,64,3
1243,79,2,24068,456,3,7,2020,162,4
1988,194,7,20690,536,10,6,2005,122,6
2299,6,9,3450,700,6,8,2009,26,4
1929,16,7,4758,161,10,4,2019,119,2
2904,125,1,22111,103,2,33,2010,104,7
159,278,7,713,550,9,3,2014,108,1
1112,257,8,9742,229,4,37,2007,190,1
2730,125,6,4909,254,8,29,2018,136,6
2071,182,1,27645,400,2,3,2015,78,4
1802,351,8,22325,572,10,24,2000,109,3
1677,201,7,16992,623,8,16,2018,148,6
2560,168,4,6175,687,9,12,2009,149,5
2804,150,4,3404,127,5,20,2020,200,5
2398,303,10,19702,565,10,27,2017,184,3
2174,108,6,29468,248,6,11,2008,173,1
2944,171,9,18042,610,7,35,2006,22,7
2850,351,8,8561,573,7,22,2003,184,7
2774,442,9,11936,373,7,25,2016,62,1
1477,348,9,365,510,8,9,2010,182,4
1805,286,10,12796,230,4,31,2017,114,2
680,380,9,26934,551,4,9,2012,161,1
595,53,10,3217,662,2,30,2014,90,1
2962,153,5,11192,466,4,33,2016,126,7
2525,390,8,18841,350,1,22,2019,169,4
2297,287,5,16323,431,5,46,2009,114,6
814,442,6,14868,444,3,28,2000,58,3
2615,340,8,27043,496,10,9,2003,199,7
1160,84,1,29869,393,7,36,2007,17,5
2792,294,5,17560,99,8,30,2014,17,7
774,61,6,28684,100,7,21,2007,118,1
2267,11,1,9797,245,4,48,2020,114,7
444,120,1,23649,209,6,23,2006,6,7
1797,122,1,10588,121,9,3,2018,23,4
2420,103,7,3867,431,7,45,2006,119,3
1349,249,1,23266,244,5,22,2016,161,1
503,318,5,8485,466,10,41,2010,26,1
717,169,4,2975,493,3,11,2006,56,1
847,162,6,11756,399,2,18,2005,75,5
959,49,5,21605,578,10,26,2011,24,6
288,407,2,5166,399,4,36,2000,56,4
2311,34,8,14754,210,5,17,2019,60,5
1693,322,9,26358,606,5,33,2011,133,6
57,431,1,15279,442,4,29,2004,28,3
177,319,9,14280,154,2,48,2004,149,6
497,420,6,1347,513,1,28,2008,72,6
2621,4,7,25462,111,2,20,2021,24,4
1279,298,7,25737,423,9,13,2016,76,1
1139,81,6,13151,439,2,35,2018,172,7
2237,7,4,10885,548,5,28,2006,60,6
113,257,9,16891,308,5,5,2013,4,5
772,224,7,12828,617,2,41,2003,106,5
609,369,9,24379,223,10,22,2008,104,7
1759,438,5,23600,151,4,6,2007,103,7
680,119,7,16386,105,8,35,2021,9,7
1078,167,5,12929,152,8,10,2004,138,2
36,381,8,29427,563,1,2,2020,90,3
1735,142,7,18230,101,8,15,2018,25,6
706,449,1,3652,593,4,39,2018,161,4
2687,259,7,23786,548,10,30,2019,38,3
2662,36,9,13103,348,5,21,2014,86,5
2316,409,4,15937,639,9,27,2009,109,4
2942,347,10,6855,138,10,25,2000,95,2
1722,420,3,14892,629,10,29,2013,50,5
317,186,4,12494,137,7,6,2016,48,5
2479,450,6,27221,176,3,8,2007,155,4
2914,238,6,16514,82,6,25,2020,36,4
324,429,6,25279,76,1,34,2005,155,1
1607,305,9,28276,266,9,50,2004,88,4
2550,140,8,29284,544,1,19,2004,155,7
405,241,6,21661,603,1,48,2019,4,3
2256,351,10,24167,567,7,46,2012,91,4
1698,83,7,4376,341,4,25,2012,45,2
1977,309,6,5470,181,9,4,2020,185,4
1801,285,10,1454,579,1,40,2001,105,7
242,142,9,9316,379,3,50,2009,170,7
555,157,2,20410,566,9,20,2019,193,6
176,184,7,7677,604,2,4,2018,59,7
1235,6,2,9281,648,10,10,2014,18,5
310,410,3,11769,498,5,29,2013,101,3
1127,17,10,17931,143,8,45,2018,135,5
1339,361,5,28572,240,10,27,2003,144,1
92,9,5,21109,375,2,48,2015,7,5
2870,147,9,16255,541,3,27,2007,54,7
207,4,1,27539,509,9,24,2011,53,7
2486,61,7,18381,500,6,42,2010,65,1
1619,304,1,19462,430,6,50,2018,143,2
1422,413,4,27726,605,9,8,2010,141,3
2761,392,1,19493,288,3,45,2011,143,4
341,393,7,5045,314,4,49,2011,49,7
1509,51,9,11808,238,8,37,2017,186,5
57,174,3,1846,299,1,16,2016,147,3
1734,112,4,22943,557,3,39,2020,140,3
2525,292,6,10590,167,10,18,2014,157,2
2846,205,8,14520,401,6,27,2006,21,2
11,260,9,3647,415,6,17,2010,78,6
1493,276,7,3597,127,4,48,2004,32,1
1727,140,8,27939,133,6,26,2005,28,4
2274,28,10,7164,246,6,46,2018,101,7
1270,356,4,18222,470,9,33,2003,188,7
2411,254,1,5062,215,5,32,2009,42,1
2516,128,3,24909,150,8,34,2013,1,3
2063,316,2,4007,308,5,32,2005,32,3
774,125,2,13385,434,2,16,2019,29,3
2506,395,3,18242,108,4,12,2019,110,1
2633,275,10,27219,308,7,12,2005,179,6
2387,95,8,25021,375,4,15,2021,64,6
1064,277,1,6396,407,3,12,2019,22,3
1603,92,5,20017,296,4,47,2012,49,2
2115,293,10,18939,523,5,3,2010,147,5
2064,426,10,21201,290,8,49,2009,45,4
1114,34,9,19364,616,8,16,2020,83,6
2934,139,7,15977,661,9,27,2002,38,5
2075,42,2,12211,614,10,31,2002,149,1
2603,358,7,26377,354,5,17,2012,150,6
2971,18,7,26456,418,3,44,2013,140,7
488,435,9,229,449,10,24,2014,119,5
1906,330,10,4201,97,8,25,2010,54,4
554,34,6,6580,604,6,4,2008,139,2
1453,201,5,11505,482,7,32,2012,198,2
2812,105,3,22049,268,6,47,2009,74,6
2774,352,8,17492,464,7,12,2004,88,5
514,247,6,7136,295,7,2,2019,25,6
1596,449,5,16,412,9,5,2007,165,2
754,47,2,28238,101,1,18,2003,159,1
2647,443,6,2462,570,7,29,2011,114,7
1720,255,7,1992,328,2,29,2011,163,2
768,85,9,17021,660,6,30,2004,80,3
1733,277,6,17128,451,1,32,2009,75,6
2071,140,9,24177,610,6,41,2019,118,5
1627,428,7,4380,533,4,4,2015,170,5
920,398,6,3728,136,7,16,2001,69,6
2196,421,8,24984,651,2,27,2004,84,7
1443,113,2,8739,125,8,43,2014,71,2
2652,48,6,15525,177,4,7,2010,104,4
2681,329,8,23349,216,7,31,2015,60,6
2317,434,2,3184,79,3,18,2021,65,5
2586,340,10,3210,359,9,28,2003,142,7
2683,361,1,199,146,2,25,2011,49,1
2262,448,4,5607,491,8,18,2021,95,2
1714,199,10,17454,348,7,18,2017,169,1
261,301,1,22639,415,1,27,2009,47,6
1158,17,4,26764,236,6,37,2012,118,7
1555,399,1,8888,164,1,22,2006,51,1
1049,295,1,9136,682,2,8,2006,100,4
544,409,4,24276,91,8,2,2005,162,4
1244,232,4,7806,111,4,10,2003,197,4
2907,249,2,11606,353,10,50,2010,30,4
2719,321,9,1471,600,1,42,2009,18,4
2009,255,10,19651,161,5,30,2006,17,7
868,36,3,28689,372,6,26,2009,35,4
96,387,4,13051,397,8,37,2019,78,5
408,430,8,8823,84,5,16,2002,179,4
272,300,5,11331,527,10,11,2009,102,6
1696,189,7,26483,372,5,40,2009,35,2
1059,404,10,572,552,2,12,2008,37,4
1656,212,3,4170,347,1,14,2007,23,1
1298,427,3,15123,409,6,27,2005,49,3
1338,296,3,27853,458,2,33,2005,188,7
881,8,6,26952,413,3,49,2010,70,3
1076,371,3,410,509,1,44,2016,108,1
343,127,9,3006,263,6,15,2012,167,7
2168,207,2,23071,401,1,42,2005,36,4
1828,430,6,577,508,4,38,2007,92,7
562,386,1,11796,268,8,13,2002,120,6
2988,285,2,27251,373,4,7,2009,155,3
2852,35,9,24539,555,1,42,2002,106,3
2806,121,10,20420,693,5,13,2001,185,6
2969,111,1,28594,214,9,20,2001,151,1
2623,203,9,914,238,8,15,2006,70,5
1480,230,10,4040,437,6,23,2021,85,6
1150,258,9,23819,319,2,33,2001,193,7
2860,450,4,11973,545,5,33,2009,118,3
1033,438,2,262,427,9,44,2021,169,5
139,74,4,20091,286,9,4,2017,189,6
833,273,5,2784,442,6,14,2020,19,5
2347,344,3,3324,399,4,40,2002,48,1
2546,314,7,22911,636,3,29,2021,179,4
1326,27,8,17284,241,5,16,2008,46,3
618,178,3,11629,457,3,19,2003,174,2
1844,420,1,26530,570,5,41,2021,71,5
1062,382,7,1854,277,4,18,2000,34,1
1740,114,4,17569,638,3,35,2003,134,3
1191,16,10,23075,573,10,15,2009,31,7
490,49,2,1891,665,3,44,2003,132,5
2473,91,6,13180,481,2,5,2021,8,5
75,333,2,20937,298,1,5,2005,115,1
2418,303,3,20679,243,2,24,2017,47,3
1596,395,7,21548,521,2,31,2006,173,5
2206,423,2,22587,284,6,19,2012,2,7
1382,314,10,10268,465,5,34,2016,20,2
2913,263,5,18343,552,6,24,2006,183,4
130,47,3,21816,626,6,31,2021,76,2
2188,129,5,10114,256,6,17,2014,149,2
1414,201,8,7028,638,2,49,2004,150,5
2531,344,8,1780,479,3,29,2010,118,1
2708,70,2,11946,420,9,34,2010,134,4
127,158,4,12722,396,10,7,2007,111,6
220,52,2,15926,511,4,33,2006,77,7
464,394,1,21942,311,9,33,2006,111,6
1670,65,1,10343,344,1,33,2008,159,1
2336,383,6,21196,468,4,30,2019,15,7
160,247,5,13771,287,8,31,2000,153,4
582,156,8,1921,100,4,13,2012,159,3
1699,295,5,27281,79,1,46,2021,25,5
71,263,4,15585,257,10,32,2002,10,4
1895,280,5,26565,531,8,48,2006,175,4
67,140,2,28401,646,2,33,2012,133,1
1401,249,1,20823,561,3,36,2004,138,7
2534,171,5,11970,380,8,12,2018,179,6
2264,245,3,15124,596,9,11,2014,123,1
594,347,8,19579,366,5,33,2007,169,7
565,355,1,13921,135,9,49,2017,10,4
2093,50,1,1382,564,1,36,2005,141,2
1590,147,2,29167,416,4,31,2002,102,6
2089,97,4,3645,511,10,6,2005,36,7
1615,121,8,17257,208,9,35,2001,13,6
1152,404,2,140,254,10,9,2003,169,6
920,406,9,23290,631,5,46,2015,71,2
